"id","original_prompt","used_prompt","generated_text_raw","generated_text_clean","p_value","z_score"
"37","row threatens hendrix museum plan proposals to open a museum dedicated to jimi hendrix are flailing because of a row over the home of his late father.  the run-down house in seattle has already been moved wholesale once and local authorities are now demanding it be moved to another site. hendrix supporters hoped to turn the home into a museum for the guitarist.  the mayor is going to go down as the mayor who destroyed jimi hendrix s house   said ray rae marshall of the james marshall hendrix foundation. the foundation moved the building  in which al hendrix lived between 1953 and 1956  when the land it was built on was to be developed for housing in 2002. now the city of seattle wants its new plot to be used for development  giving a deadline of 22 february for the home to be moved. mr goldman said the authority had promised the house could remain on its new site and be turned into a memorial and community centre. seattle officials said no such deal had been offered.   we never said   you can own this property    said john franklin  chief of its operations department.  from our perspective  it was a temporary situation. we have not threatened to demolish the house. we ve simply asked that they have to move it.  now mr goldman is calling for the authority to pay to move the building to seattle s central district  where hendrix grew up. janie hendrix  the guitarist s stepsister  said the family were still hoping the guitarist would be honoured by having a road named after him.  that s something my father really wanted to see   she said.  it would be nice if we didn t have to fight for everything to get it.  hendrix was widely considered one of the most important guitarists of his time. he died of drug overdose in 1970 at the age of 27.","row threatens hendrix museum plan proposals to open a museum dedicated to jimi hendrix are flailing because of a row over the home of his late father. the run-down house in seattle has already been moved wholesale once and local authorities are now demanding it be moved to another site. hendrix supporters hoped to turn the home into a museum for the guitarist. the mayor is going to go down as the mayor who destroyed jimi hendrix s house said ray rae"," was only interested in selling the house to fund a ""private"" venture. he is fighting back.

wwenewsnewsnewsmedia.com.au  is this the end? as we reported last week, a group of conservative activists have threatened a campaign to shut down the new WWE.com website - which would allow fans access to the company's top titles from around the world. The website offers a free, live feed of matches and live events from its headquarters, including WrestleMania","was only interested in selling the house to fund a ""private"" venture. he is fighting back. wwenewsnewsnewsmedia.com.au  is this the end? as we reported last week, a group of conservative activists have threatened a campaign to shut down the new WWE.com website - which would allow fans access to the company's top titles from around the world.","1.4793186858838465e-11","6.648615016125769"
"38","debate needed  on donations cap a cap on donations to political parties should not be introduced yet  the elections watchdog has said.  fears that big donors can buy political favours have sparked calls for a limit. in a new report  the electoral commission says it is worth debating a 10 000 cap for the future but now is not the right time to introduce it. it also says there should be more state funding for political parties and candidates should be able to spend more on election campaigning.  there were almost 68m in reported donations to political parties in 2001  2002 and 2003  with nearly 12m of them from individual gifts worth more than 1m. the rules have already been changed so the public can see who gives how much to the parties but the report says there are still public suspicions. the commission says capping donations would mean taxpayers giving parties more cash - something which would first have to be acceptable to the public and shown to work.  while we are not in principle opposed to the introduction of a donation cap  we do not believe that such a major departure from the existing system now would be sensible   says its report. if there was to be a cap  it should be 10 000 - a small enough amount to make a difference but which would have banned 56m in donations between 2001 and 2003.  even without changes the commission does urge political parties to seek out more small-scale donations and suggests there should be income tax relief for gifts under 200. it also suggests increasing state funding for parties to 3m so help can be extended to all parties with at least two members in the house of commons  european parliament  scottish parliament  welsh assembly or northern ireland assembly. and it suggests new ways of boosting election campaigning  seen as a way of improving voter turnout. all local election candidates should be entitled to a free mailshot for campaign leaflets  says the watchdog. and there should be a shift in the amount of money allowed to be spent at elections from a national level to a local level to help politicians engage better with voters.  the report suggests doubling the money which can be spent by candidates  while cutting national spending limits from 20m to 15m. the commission also says the spending limits for general elections should cover the four months before the poll - as happens with other elections. electoral commission chairman sam younger said:  there is no doubt that political parties have a vital role to play in maintaining the health of our democracy and for this they need to be adequately resourced.  our research has shown that people want to be more informed about party politics and that they want politicians to be more visible and accessible.  the public are reluctant for the state to fund parties but at the same time are unhappy with large private donations.  he called for a wider public debate on party funding to find the consensus needed for radical changes to the current system.","debate needed on donations cap a cap on donations to political parties should not be introduced yet the elections watchdog has said. fears that big donors can buy political favours have sparked calls for a limit. in a new report the electoral commission says it is worth debating a 10 000 cap for the future but now is not the right time to introduce it. it also says there should be more state funding for political parties and candidates should be able to spend more on election campaigning. there were almost 68m in"," 2013 but they are expected to fall to around 36 million in 2015 with only 5% of that coming from private donors. the commission says this needs to change because it is difficult to establish a clear standard in which money should be spent on campaigning. the body said the cap was too broad, especially for political campaigns. the government has repeatedly rejected suggestions that the cap might be too broad. it is particularly important because it means political parties may have more influence than ever before in their local and international markets.","2013 but they are expected to fall to around 36 million in 2015 with only 5% of that coming from private donors. the commission says this needs to change because it is difficult to establish a clear standard in which money should be spent on campaigning. the body said the cap was too broad, especially for political campaigns. the government has repeatedly rejected suggestions that the cap might be too broad. it is particularly important because it means political parties may have more influence than ever before in their local and international markets.","3.1168367625803447e-05","4.003786086981051"
"39","german growth goes into reverse germany s economy shrank 0.2% in the last three months of 2004  upsetting hopes of a sustained recovery.  the figures confounded hopes of a 0.2% expansion in the fourth quarter in europe s biggest economy. the federal statistics office said growth for the whole of 2004 was 1.6%  after a year of contraction in 2003  down from an earlier estimate of 1.7%. it said growth in the third quarter had been zero  putting the economy at a standstill from july onward. germany has been reliant on exports to get its economy back on track  as unemployment of more than five million and impending cuts to welfare mean german consumers have kept their money to themselves. major companies including volkswagen  daimlerchrysler and siemens have spent much of 2004 in tough talks with unions about trimming jobs and costs. according to the statistics office  destatis  rising exports were outweighed in the fourth quarter by the continuing weakness of domestic demand.  but the relentless rise in the value of the euro last year has also hit the competitiveness of german products overseas. the effect has been to depress prospects for the 12-nation eurozone as a whole  as well as germany. eurozone interest rates are at 2%  but senior officials at the rate-setting european central bank are beginning to talk about the threat of inflation  prompting fears that interest rates may rise. the ecb s mandate is to fight rising prices by boosting interest rates - and that could further threaten germany s hopes of recovery.","german growth goes into reverse germany s economy shrank 0.2% in the last three months of 2004 upsetting hopes of a sustained recovery. the figures confounded hopes of a 0.2% expansion in the fourth quarter in europe s biggest economy. the federal statistics office said growth for the whole of 2004 was 1.6% after a year of contraction in 2003 down from an earlier estimate of 1.7%. it said growth in the third quarter had been zero putting the economy"," on track to shrink more than 1%, with consumption growing at an annual rate of 2.9% in 2005.the gross domestic product (GDP) was flat, with retail sales declining by 4.7% in 2004.the prime minister said the government expected to achieve its target of reducing inflation to 1.5% by end-2004.the fiscal deficit was reduced to 1 billion euros in 2005 from 1 billion.the debt ratio was reduced again to 1 bt from 1 btrs","on track to shrink more than 1%, with consumption growing at an annual rate of 2.9% in 2005.the gross domestic product (GDP) was flat, with retail sales declining by 4.7% in 2004.the prime minister said the government expected to achieve its target of reducing inflation to 1.5% by end-2004.the fiscal deficit was reduced to 1 billion euros in 2005 from 1 billion.","3.5681289972117485e-14","7.4853392060950075"
"40","labour targets  hardcore truants  a fresh crackdown on persistent truants in england has been launched by education secretary ruth kelly.  serial truants make up one in 13 pupils. previous initiatives brought 40 000 pupils back to school since 1997  according to official statistics. parenting contracts  penalty notices and  fast track  prosecution systems have been used to tackle what has been a stubborn problem. it is thought that nearly half a million children skip school each day. tories say labour s previous success regarding the issue came because it tackled the easy part of the problem by reducing authorised absence  where parents are permitted to take children out of school. such absences are often due to family holidays.  however  serial truants avoid the classroom despite government schemes costing 885m. those missing classes are more likely to become involved in crime as well as failing academically. measures such as parenting contracts and penalty notices were adopted by most local education authorities last term and come into force in the remainder this term. in one local education authority alone 800 parents were warned they would receive a penalty notice unless their child s attendance improved. the tough stance paid off with just 24 issued  while attendance improved in 776 cases. truancy has been reduced by 5% at the 128 worst hit schools through the government s behaviour improvement programme. this is the equivalent of 200 pupils back in classes since september.  the new measures come on top of national truancy sweeps - the sixth of which will take place on monday. police and education welfare officers patrol problem hotspots picking up truants and returning them to school. held twice each year  in addition to routine local patrols  previous country-wide sweeps have apprehended 31 000 pupils dodging school. in almost 14 000 of those cases  the youngsters were accompanied by their parents. a department for education and skills source said:  every day in school counts.  it is clear form these figures that schools and local education authorities are now seizing the tools we have given them to improve school attendance and crack down hard on the very small numbers of pupils which account for almost half of the nation s truancy.","labour targets hardcore truants a fresh crackdown on persistent truants in england has been launched by education secretary ruth kelly. serial truants make up one in 13 pupils. previous initiatives brought 40 000 pupils back to school since 1997 according to official statistics. parenting contracts penalty notices and fast track prosecution systems have been used to tackle what has been a stubborn problem. it is thought that nearly half a million children skip school each day. tories say labour s previous success regarding the issue came because it"," was only a matter of time before the government started to consider other measures to keep truancy under control. if you are suffering from truancy and want to get help, I would be happy to assist.

Education Secretary ruth kellie

welfare: a new way of doing things

i am an academic myself and i am the headteacher and i do not believe there is a better way. i want to make sure all of my children will be taught by people who","was only a matter of time before the government started to consider other measures to keep truancy under control. if you are suffering from truancy and want to get help, I would be happy to assist. Education Secretary ruth kellie welfare: a new way of doing things i am an academic myself and i am the headteacher and i do not believe there is a better way.","3.1168367625803447e-05","4.003786086981051"
"41","federer claims dubai crown world number one roger federer added the dubai championship trophy to his long list of successes - but not before he was given a test by ivan ljubicic.  top seed federer looked to be on course for a easy victory when he thumped the eighth seed 6-1 in the first set. but ljubicic  who beat tim henman in the last eight  dug deep to secure the second set after a tense tiebreak. swiss star federer was not about to lose his cool  though  turning on the style to win the deciding set 6-3. the match was a re-run of last week s final at the world indoor tournament in rotterdam  where federer triumphed  but not until ljubicic had stretched him for five sets.  i really wanted to get off to a good start this time  and i did  and i could really play with confidence while he still looking for his rhythm   federer said.   that took me all the way through to 6-1 3-1 0-30 on his serve and i almost ran away with it. but he came back  and that was a good effort on his side.  ljubicic was at a loss to explain his poor showing in the first set.  i didn t start badly  but then suddenly i felt like my racket was loose and the balls were flying a little bit too much. and with roger  if you relax for a second it just goes very quick   he said.  after those first three games it was no match at all. i don t know  it was really weird. i was playing really well the whole year  and then suddenly i found myself in trouble just to put the ball in the court.  but despite his defeat  the world number 14 was pleased with his overall performance.  i had a chance in the third  and for me it s really positive to twice in two weeks have a chance against roger to win the match.  it s an absolutely great boost to my confidence that i m up there and belong with top-class players.","federer claims dubai crown world number one roger federer added the dubai championship trophy to his long list of successes - but not before he was given a test by ivan ljubicic. top seed federer looked to be on course for a easy victory when he thumped the eighth seed 6-1 in the first set. but ljubicic who beat tim henman in the last eight dug deep to secure the second set after a tense tiebreak. sw","iss netter federer on, to win the title but federer kept on winning, as he won seven match points. it is widely expected that this year's final will be between federer and china's top seed seungri wang.

and the winner.","iss netter federer on, to win the title but federer kept on winning, as he won seven match points. it is widely expected that this year's final will be between federer and china's top seed seungri wang. and the winner.","3.9523201961760374e-07","4.937707198786941"
"42","house prices show slight increase prices of homes in the uk rose a seasonally adjusted 0.5% in february  says the nationwide building society.  the figure means the annual rate of increase in the uk is down to 10.2%  the lowest rate since june 2001. the annual rate has halved since august last year  as interest rises have cooled the housing market. at the same time  the number of mortgage approvals fell in january to a near 10-year low  official bank of england figures have shown.  nationwide said that in january house prices went up by 0.4% on the month and by 12.6% on a year earlier.  we are not seeing the market collapsing in the way some had feared   said nationwide economist alex bannister. there have been a number of warnings that the uk housing market may be heading for a downturn after four years of strong growth to 2004. in november  barclays  which owns former building society the woolwich  forecast an 8% fall in property prices in 2005  followed by further declines in 2006 and 2007. and last summer  economists at pricewaterhousecoopers (pwc) warned house prices were overvalued and could fall by between 10% and 15% by 2009.  the price of an average uk property now stands at 152 879. homeowners now expect house prices to rise by 1% over the next six months  mr bannister said. he said if the growth continued at this level then the bank of england may increase interest rates from their current 4.75%.   i think the key is what the bank expects to happen to the housing market. we always thought we would see a small rise  they thought they would see a small decline.  house prices have risen 0.9% this year  nationwide said  and if this pace of increase persists  prices would rise by just under 6% in the year to december. this is slightly above the 0-5% range nationwide predicts.  further evidence of a slowdown in the housing market emerged from bank of england lending figures released on tuesday. new mortgage loans in january fell to 79 000 from 82 000 in december  the bank said. the past few months have seen approvals fall to levels last seen in 1995. the bank revealed that 48 000 fewer mortgages were approved in january than for the same month in 2004. overall  mortgage lending rose by 7.2bn in january  marginally up on the 7.1bn rise in december.","house prices show slight increase prices of homes in the uk rose a seasonally adjusted 0.5% in february says the nationwide building society. the figure means the annual rate of increase in the uk is down to 10.2% the lowest rate since june 2001. the annual rate has halved since august last year as interest rises have cooled the housing market. at the same time the number of mortgage approvals fell in january to a near 10-year low official bank"," data showed that the number on applications for loanen loans dropped by around three million in February after falling by more than one billion. the numberof applications for mortgage forbearance fell 1.9% from the previous month, with new applicationsforfinance increasing 4.9%, whileforbundles increased by morethan 8.7%. the numberon forbearance program, which allows borrowers who are makingloans for up to 30 days to obtain ancertainment financing under a secured","data showed that the number on applications for loanen loans dropped by around three million in February after falling by more than one billion. the numberof applications for mortgage forbearance fell 1.9% from the previous month, with new applicationsforfinance increasing 4.9%, whileforbundles increased by morethan 8.7%.","1.368201015877903e-13","7.306770072260992"
"43","disappointed scott in solid start allan scott is confident of winning a medal at next week s european indoor championships after a solid debut on the international circuit.  the 22-year-old scot finished fourth in the 60m hurdles at the jose m cagigal memorial meeting in madrid.  it was definitely a learning curve and i certainly haven t ruled out challenging for a medal next week   said the east kilbride athlete. the race was won by felipe vivancos  who equalled the spanish record.  sweden s robert kronberg was second  with haiti s dudley dorival in third. scott was slightly disappointed with his run in the final. he won his heat in 7.64secs but ran 0.04secs slower in his first iaaf indoor grand prix circuit final.  i should have done better than that   he said.  i felt i could have won it. i got a poor start - but i still felt i should have ran faster.  vivancos slashed his personal best to equal the spanish record with a time of 7.60secs while kronberg and dorival clocked 7.62secs and 7.63secs respectively.","disappointed scott in solid start allan scott is confident of winning a medal at next week s european indoor championships after a solid debut on the international circuit. the 22-year-old scot finished fourth in the 60m hurdles at the jose m cagigal memorial meeting in madrid. it was definitely a learning curve and i certainly haven t ruled out challenging for a medal next week said the east kilbride athlete. the race was won by felipe v","ena de gallo, a native of montreal who had been invited to come to scott's countryman. scott had to beep to get into the lead when he got into a crash and hurt his back. this led to him being sent home by coach. now he is going through his own set-back and it makes me sad i have no confidence in this young man. there are so many talented youngsters coming up this year. scot was lucky enough not to miss a chance","ena de gallo, a native of montreal who had been invited to come to scott's countryman. scott had to beep to get into the lead when he got into a crash and hurt his back. this led to him being sent home by coach. now he is going through his own set-back and it makes me sad i have no confidence in this young man. there are so many talented youngsters coming up this year.","9.088602153646792e-09","5.628510875900897"
"44","pandas benefit from wireless net the world s dwindling panda population is getting a helping hand from a wireless internet network.  the wolong nature reserve in the sichuan province of southwest china is home to 20% of the remaining 1 500 giant pandas in the world. a broadband and wireless network installed on the reserve has allowed staff to chronicle the pandas  daily activities. the data and images can be shared with colleagues around the world. the reserve conducts vital research on both panda breeding and bamboo ecology.  using the network  vets have been able to observe how infant pandas feed and suggest changes to improve the tiny cubs  chances of survival.   digital technology has transformed the way we communicate and share information inside wolong and with the rest of the world   said zhang hemin  director of the wolong nature reserve.  our researchers now have state-of-the-art digital technology to help foster the panda population and manage our precious surroundings.  the network has been developed by intel  working closely with the staff at wolong. it includes a 802.11b wireless network and a video monitoring system using five cameras to observe pandas around the clock.  before the new infrastructure arrived at the panda park  staff walked or drove to deliver floppy disks across the reserve. infant panda health was recorded on paper notebooks and research teams in the field had little access to the data. to foster cultural links across the globe  a children s learning lab has been incorporated in the network  in collaboration with globio (federation for global biodiversity education for children)  an international non-profit organisation. it will enable children at local primary schools to hook up with their peers in portland  oregon in the us.  digital technology brings this story to life by enabling a global dialogue to help bridge cultures around the world   said globio founder gerry ellis.","pandas benefit from wireless net the world s dwindling panda population is getting a helping hand from a wireless internet network. the wolong nature reserve in the sichuan province of southwest china is home to 20% of the remaining 1 500 giant pandas in the world. a broadband and wireless network installed on the reserve has allowed staff to chronicle the pandas daily activities. the data and images can be shared with colleagues around the world. the reserve conducts vital research on both p","anda survival and pandas' health. pandas' living conditions are also closely monitored through its wildlife wardens. the panda wardens have been involved in conducting the most detailed research on how pandas live their lives for more than 70 years.
This article originally appeared at The Conversation. Read the original article here.","anda survival and pandas' health. pandas' living conditions are also closely monitored through its wildlife wardens. the panda wardens have been involved in conducting the most detailed research on how pandas live their lives for more than 70 years. This article originally appeared at The Conversation. Read the original article here.","1.9298082184642186e-06","4.618802153517007"
"45","franz man seeks government help franz ferdinand frontman alex kapranos has called for more government help for musicians  while taking part in an edinburgh lectures discussion.   for any cultural output to thrive there needs to be some kind of state input to that as well   he said. but kapranos warned against musicians being too closely linked with mps  at the university of edinburgh event.  i think the role of musicians is to question politicians rather than to go to bed with them   he said.  kapranos joined the prestigious lecture series to discuss scotland s role in making 21st century music.  there are elements of our musical output which require sustenance because they aren t self-sufficient   he said.  but so-called commercial music would benefit from investment as well.  he warned musicians against being allied to a particular party  however.  i don t know if having tea with politicians is always a good idea.   kapranos and his glasgow four-piece band have been nominated for five prizes at next week s brit awards  including best group and best album. their self-titled debut album won last year s mercury music prize and spawned three top 20 singles. he told the 300-strong audience at the university s reid hall that musicians should listen to a wide range of music and should not be restricted by stereotypes.  we say  i like this . because i listen to nirvana and korn i am a troubled individual  i m riddled with angst because i listen to chopin and debussy  i listen to kylie minogue and scissor sisters because i m upbeat and i like to party  i listen to wagner because i like the smell of napalm in the morning.  kapranos said there was a general  hostility  towards classical music  adding:  there is very little done to break that hostility other than classic fm.   he concluded:  we define ourselves as a nation by the way we encourage our creativity.  fellow speaker and classical composer james macmillan agreed:  we need to rediscover our ability to listen.  previous speakers at the edinburgh lectures series have included former soviet leader mikhail gorbachev and author professor stephen hawking. kapranos described his appearance on wednesday as  more daunting by a long way  than their upcoming brits performance.  i don t really care about the brits   he said.  it s going to be great to go down but i have actually had to exercise part of my brain tonight.   i think the government should do more to help up-and-coming artists be discovered by scrapping the entertainment licences for live venues. also they should do more to help independent record labels have a louder voice within an industry dominated by commercialised major labels.  rather than expecting the government - i.e. the taxpayer - to fork out  why don t some of the megastars put something back in  some of britain s wealthiest people are musicians who have raked it in from albums  concerts etc. there are far more important demands on government funds.  if they can fund football  why not fund music   areas of the arts are funded by government and lottery grants  so why not music  we already have the opera receiving huge grants and it would clearly be beneficial for diversity in music to have the same opportunities in other areas of the music. the only problem would be how to judge what merits state cash.  the government has enough problems funding schools and health services. if alex kapranos genuinely thinks a multi-billion pound industry should also have government funding then his own education was seriously lacking and more money should be put into that.  as a scot living in england  i appreciate the value of scottish music and culture being a success  so i can see no problem with it! franz ferdinand  travis and snow patrol are just recent examples of the success scottish music can have in the world  so we should do what we scots are good at and support our own goods!  i think the issue is more fundamental: should the government be spending money on subsidising a multi-million pound industry when health and education are in such a sorry state  the answer is most definitely no. those people who are lucky enough to pursue their passion to get their pay cheque shouldn t be looking for government subsidies. i know that if i was lucky enough to be able to pursue my dream of show jumping i would want to finance myself until i was in a position to pursue corporate sponsorship.  yes the government should fund music - it brings joy to the masses.  there are already thousands of state-funded musicians out there sitting around  twiddling their thumbs on the  new deal . getting the government even more involved would only waste money that could be put to better use.  as long as the government was funding real talent it would be a great move. i would hate to see more pop idol-type funding of music though  as it would only serve to reinforce the stereotypes that alex talked about.  only if the proposals make financial sense. franz ferdinand must be paying serious amounts of tax on their record sales - if they d had a government grant to get started they d have more than paid it back by now  so the treasury would be making far more than it paid out. however  the government has better things to spend its money on than to give charity to everyone who decides they re a musician. the government shouldn t  fund  music - it should  invest  in music and those investments should be treated like any other investment.  i think the government needs to provide facilities and for young groups and bands to form and practise. the equipment is not cheap and can be well beyond the means of many people. however  i do feel this should be the extent of their role  to provide the conditions for the talent to flourish and let it go from there.  i do agree that the government should help to fund music but there is also a responsibility held by record companies! they generally always opt for the tried and tested and tend not to want to break any moulds or risk losing any money which ultimately  the directors are in the business for! if labels were more willing to put money forward towards smaller breakthrough acts then the government wouldn t have to fork out a great deal.  yeah  why not  music should be government funded  particularly the work of modern composers and veteran bands/artists and stuff. pop music pretty much rules the earth  so more attention should go to the other fraternities  i agree with funding the arts to make it more accessible to the public but i am not convinced that pop music requires financial support from the taxpayer. there is a great deal of money generated through pop music - perhaps a tax on pop could be ploughed into the public performance of other forms of music for everyone to enjoy. perhaps we could financially penalise really bad pop idol-style music - that is  the music industry sector without any artistic merit or originality whatsoever and that which is specifically designed to line the pockets of music producers. call it a tax on music  pollution   if you like.  though i really like franz ferdinand  i have to disagree with mr kapranos. once government gets their hand into the private sector  it will destroy the creative and possibly controversial avenues the artist pursues. many years ago  this was the case with the us nea  when the government started to question what was considered art for the money they were allotting. the solution mr kapranos should pursue would be privately-funded organizations  like save the music in the us.","franz man seeks government help franz ferdinand frontman alex kapranos has called for more government help for musicians while taking part in an edinburgh lectures discussion. for any cultural output to thrive there needs to be some kind of state input to that as well he said. but kapranos warned against musicians being too closely linked with mps at the university of edinburgh event. i think the role of musicians is to question politicians rather than to go to bed with them he"," said from his speech. on how musicians should be treated in their own country culture is so much about how we are governed and how we can live our lives through art you need to understand why we have this problem the first thing that comes to mind in my mind is music itself. in my opinion this needs to change because it means the freedom to express your opinions as you like. and its not just about whatll happen, it' s going to be about how,","said from his speech. on how musicians should be treated in their own country culture is so much about how we are governed and how we can live our lives through art you need to understand why we have this problem the first thing that comes to mind in my mind is music itself. in my opinion this needs to change because it means the freedom to express your opinions as you like.","3.947841320552369e-06","4.467993169529578"
"46","jamieson issues warning to bigots scotland s justice minister has warned bigoted soccer fans that she wants to hit them  where it hurts most  by banning them from matches.  cathy jamieson said exclusion orders are one of a series of measures being considered in the scottish executive campaign against sectarianism. she praised celtic and rangers for their work in tackling the problem. however  the minister said stopping sectarian abuse associated with old firm matches is a key objective. ms jamieson was speaking ahead of the third round scottish cup clash between the glasgow clubs at parkhead on sunday. the sectarianism long associated with sections of the support from both clubs has become a significant target for the executive. last week ms jamieson and first minister jack mcconnell met supporters  representatives from both clubs to discuss the issue.  they plan to hold an anti-sectarian summit next month with officials from the clubs  church leaders  senior police officers and local authority chiefs among those to be invited. speaking on bbc radio scotland s sunday live programme  ms jamieson described friday s meeting as  very productive  and said putting the squeeze on the bigots would be a key aim. ms jamieson stressed that sectarianism has not been confined to football but it can act as a  trigger  for tensions and violence. clubs have taken action in the past to ban troublesome fans and supporters  groups expressed their desire to ensure that the game is no longer tainted by the problem.  ms jamieson said the executive should have a role in tackling the soccer troublemakers. she said:  we can t get away from the fact that in some instances some of the religious hatred that some people try to associate with football boils over into violence.  that is the kind of thing we want to stop and that s the kind of thing supporters  groups are very clear they don t want to be part of either  and they will work with us to try and deal with that.   ms jamieson praised the police for their action and said:  the police do want to identify whether there are particular individuals who are going over the top and inciting hatred or violence - they will crack down very effectively on them.  we have of course already indicated that we will consider the introduction of banning orders to give additional powers to where there are people who are going over the top  who have made inappropriate behaviour at football matches  to be able to stop them attending the games.  that s the kind of thing that will hit those kind of people where it hurts the most in not allowing them to attend the games   she said. praising celtic and rangers for their efforts  she said:  i don t think there is any doubt that we have seen some positive moves from the clubs.  both rangers and celtic football clubs have been involved in working with the executive to produce  for example  an educational pack for young people.","jamieson issues warning to bigots scotland s justice minister has warned bigoted soccer fans that she wants to hit them where it hurts most by banning them from matches. cathy jamieson said exclusion orders are one of a series of measures being considered in the scottish executive campaign against sectarianism. she praised celtic and rangers for their work in tackling the problem. however the minister said stopping sectarian abuse associated with old firm matches is a key objective. ms jamies","one said the league will consider banning the ""sickening"" chants, calling on chief executive joanne dolan to intervene. she also said the game must be run more responsibly. jimmy joneson says: 'it would be nice' if scottland can take steps to end sectarianism.' she added: 'I think they've done a great job. and it should be up to the league's top officials to make sure the league play in its responsibility to ensure the integrity","one said the league will consider banning the ""sickening"" chants, calling on chief executive joanne dolan to intervene. she also said the game must be run more responsibly. jimmy joneson says: 'it would be nice' if scottland can take steps to end sectarianism.' she added: 'I think they've done a great job.","5.6445538431059e-12","6.789028582272215"
"47","campaign  cold calls  questioned labour and the conservatives are still telephoning the millions of people who have signed up to make sure they do not get marketing  cold calls .  the parties say they can stick to the rules by ensuring that their calls are not marketing - for instance by asking about people s voting intentions. the lib dems are asking the watchdog overseeing the rules to stop the calls. the information commissioner s office says surveys are allowed but people had to be told if personal data was kept. telephone call centres are expected to be used as never before by all the three major parties in the run-up to the general election.  but seven million telephone numbers are on the telephone preference service (tps) lists  which ban unsolicited sales and marketing calls. both schemes are run by the direct marketing association and backed by eu directives on privacy and electronic communications.  the rules on marketing calls apply as much to politicians as to private sector companies. but that does not mean labour and the tories are not calling people signed up to the tps. a labour party spokesman told the bbc news website the party avoided those on tps lists when telephoning people about membership or fundraising. but that did not happen for  voter identification  calls.  when we ask which party they will vote for  that is not marketing and we have very clear legal advice that it is not   he said.  so it is not covered by the telephone preference service.   he said the party always asked people if they would be happy to be contacted again and if they said no  they were not rung again. a conservative spokeswoman said the party stuck to the rules when it rang tps subscribers. she said:  we do apply tps but in line with the law. we would not do things that are not allowed in the law.  assistant information commissioner phil jones said it was classed as marketing if political parties telephoned people to encourage them to vote for them. but  classic market research   such as a poll of voter intentions  did not constitute direct marketing  he said.  if a party is calling someone who is registered on tps and records their voting intention with a view to using this information in the future  this should be clear to the voter concerned   said mr jones.  if a party rings a person who is registered on tps to ask about their voting intention and goes on to encourage that voter to support them  the party may well be in breach of the regulations.  in summary  whether a party calling tps registered voters to check their voting intentions will breach regulations will depend on the script used and whether the script is followed.  mr jones said the watchdog received  very few complaints  on the issue.  earlier  lib dem chairman matthew taylor wrote to the watchdog saying:  the advice we have received on several previous occasions is that such phone calls are illegal.  he says evidence from local lib dem parties around the country suggests there are  significant  numbers of such calls.  i hope you can therefore take swift and efficient action to ensure that this ceases   he tells the commissioner. mr taylor argues there should be new guidelines so all parties can act in the same way if the watchdog believes the rules allow parties to ring tps numbers about voting intentions and later urge those people to vote for them.","campaign cold calls questioned labour and the conservatives are still telephoning the millions of people who have signed up to make sure they do not get marketing cold calls. the parties say they can stick to the rules by ensuring that their calls are not marketing - for instance by asking about people s voting intentions. the lib dems are asking the watchdog overseeing the rules to stop the calls. the information commissioner s office says surveys are allowed but people had to be told if personal data was kept. telephone call centres"," may only be open 24 hours, says the privacy commissioner s advice. The communications commissioner says: ""If someone is trying to make a campaign-style phone call, it is best to keep them off-limits"".

This is not the first time a campaign has been targeted. The government last week warned that the tech-savvy tech-fans of the internet were threatening to boycott certain websites. Facebook, YouTube and Twitter all recently targeted political campaigns. The companies, however, did not","may only be open 24 hours, says the privacy commissioner s advice. The communications commissioner says: ""If someone is trying to make a campaign-style phone call, it is best to keep them off-limits"". This is not the first time a campaign has been targeted. The government last week warned that the tech-savvy tech-fans of the internet were threatening to boycott certain websites. Facebook, YouTube and Twitter all recently targeted political campaigns.","4.0654247701977057e-07","4.932200252078106"
"48","england children s tsar appointed the first children s commissioner for england has been appointed.  great ormond street hospital professor of child health  al aynsley-green  was chosen by the government and will start the 100 000-a-year job immediately. he will oversee a 2.5m annual budget and have the power to look into  any matter relating to the interests and well-being of children . prof aynsley-green has also been the national clinical director for children in the department of health. he promised to make sure that children s opinions  count .   i will be drawing on my experience of working with children and young people to help ensure that those with the power to improve children s lives do live up to their responsibilities.  i want all children and young people to know that they can approach me to discuss any matter that affects them  knowing that i will value their opinion.  education secretary ruth kelly said prof aynsley-green would  strengthen the voice of children and young people . prof aynsley-green was a lecturer at oxford university  trained at guy s hospital medical school  university of london; oriel college  oxford; and in switzerland. he is described as  a proud grandfather  of four. scotland  wales and northern ireland already have children s commissioners.","england children s tsar appointed the first children s commissioner for england has been appointed. great ormond street hospital professor of child health al aynsley-green was chosen by the government and will start the 100 000-a-year job immediately. he will oversee a 2.5m annual budget and have the power to look into any matter relating to the interests and well-being of children. prof aynsley-green has also been the national clinical director for children in"," hospitals since his university days at al.the first child s commissioner was named in 1974 as a result of the work of the first woman. al.he is based in carlsbad, California and works with the first medical director and senior director of child care services in india.","hospitals since his university days at al.the first child s commissioner was named in 1974 as a result of the work of the first woman. al.he is based in carlsbad, California and works with the first medical director and senior director of child care services in india.","1.3886899053083803e-08","5.5549205986353085"
